Member_number,Date,productId,items,productName,price,Category,order_id,gross_sales
4547,2015-01-18,100,2,chewing gum,0.5,Specialty & Seasonal,2879,1.0
3547,2015-10-21,1,3,tropical fruit,7.8,Fresh Food,2880,23.4
4831,2015-04-06,2,2,whole milk,1.8,Dairy,2881,3.6
2851,2015-01-01,2,1,whole milk,1.8,Dairy,2882,1.8
3072,2015-02-28,17,2,bottled water,0.5,Beverages,2883,1.0
1398,2015-04-15,19,1,sausage,3.1,Fresh Food,2884,3.1
1779,2015-10-28,2,2,whole milk,1.8,Dairy,2885,3.6
1823,2015-11-27,2,3,whole milk,1.8,Dairy,2886,5.4
3360,2015-11-14,2,1,whole milk,1.8,Dairy,2887,1.8
1565,2015-10-15,23,2,pork,7.2,Fresh Food,2888,14.4
4321,2015-05-08,45,2,curd,9.8,Dairy,2889,19.6
1293,2015-03-05,51,2,dessert,1.15,Bakery & Sweets,2890,2.3
3331,2015-07-25,115,1,waffles,2.5,Bakery & Sweets,2891,2.5
2408,2015-05-19,66,1,onions,1.3,Fresh Food,2892,1.3
2742,2015-10-10,28,1,misc. beverages,1.2,Beverages,2893,1.2
3934,2015-05-01,71,3,shopping bags,5.12,Household & Hygiene,2894,15.36
4742,2015-06-22,56,3,white wine,14.2,Beverages,2895,42.599999999999994
4405,2015-07-22,9,1,frankfurter,5.5,Fresh Food,2896,5.5
3229,2015-03-25,83,2,white bread,0.3,Bakery & Sweets,2897,0.6
2817,2015-12-22,23,3,pork,7.2,Fresh Food,2898,21.6
2741,2015-02-17,4,1,other vegetables,0.8,Fresh Food,2899,0.8
3562,2015-12-30,23,2,pork,7.2,Fresh Food,2900,14.4
4442,2015-06-10,26,3,berries,10.8,Fresh Food,2901,32.400000000000006
2022,2015-02-05,9,2,frankfurter,5.5,Fresh Food,2902,11.0
4380,2015-11-03,22,2,root vegetables,1.8,Fresh Food,2903,3.6
3687,2015-12-22,48,2,finished products,6.5,Frozen & Processed Food,2904,13.0
2077,2015-05-07,17,2,bottled water,0.5,Beverages,2905,1.0
3273,2015-03-15,70,3,margarine,3.5,Pantry Staples,2906,10.5
3736,2015-11-27,38,3,soda,0.8,Beverages,2907,2.4000000000000004
3190,2015-03-28,21,3,hamburger meat,12.3,Fresh Food,2908,36.900000000000006
3295,2015-07-28,22,1,root vegetables,1.8,Fresh Food,2909,1.8
3276,2015-06-30,22,3,root vegetables,1.8,Fresh Food,2910,5.4
4405,2015-01-06,38,2,soda,0.8,Beverages,2911,1.6
4266,2015-07-31,25,3,canned beer,1.1,Beverages,2912,3.3000000000000003
1372,2015-06-25,95,2,frozen fish,5.8,Frozen & Processed Food,2913,11.6
1242,2015-12-13,49,1,beverages,1.1,Beverages,2914,1.1
4820,2015-05-01,3,2,pip fruit,3.0,Fresh Food,2915,6.0
4702,2015-11-08,6,2,pot plants,3.5,Household & Hygiene,2916,7.0
3687,2015-07-16,23,2,pork,7.2,Fresh Food,2917,14.4
4115,2015-03-20,12,1,fruit/vegetable juice,2.1,Beverages,2918,2.1
2236,2015-02-03,12,3,fruit/vegetable juice,2.1,Beverages,2919,6.300000000000001
1026,2015-03-15,12,3,fruit/vegetable juice,2.1,Beverages,2920,6.300000000000001
2678,2015-03-20,1,1,tropical fruit,7.8,Fresh Food,2921,7.8
1934,2015-08-04,18,2,yogurt,2.2,Dairy,2922,4.4
3525,2015-02-14,25,3,canned beer,1.1,Beverages,2923,3.3000000000000003
1354,2015-11-29,25,1,canned beer,1.1,Beverages,2924,1.1
2782,2015-04-09,60,3,cream cheese,6.3,Dairy,2925,18.9
4456,2015-05-16,17,1,bottled water,0.5,Beverages,2926,0.5
4869,2015-04-03,19,2,sausage,3.1,Fresh Food,2927,6.2
2454,2015-08-26,38,3,soda,0.8,Beverages,2928,2.4000000000000004
4222,2015-08-20,44,1,newspapers,3.2,Specialty & Seasonal,2929,3.2
1358,2015-09-11,2,3,whole milk,1.8,Dairy,2930,5.4
3393,2015-02-15,6,3,pot plants,3.5,Household & Hygiene,2931,10.5
1615,2015-12-03,18,3,yogurt,2.2,Dairy,2932,6.6000000000000005
4734,2015-07-12,131,3,roll products,8.6,Specialty & Seasonal,2933,25.799999999999997
4946,2015-11-04,128,1,soft cheese,7.2,Dairy,2934,7.2
2419,2015-08-22,36,2,frozen meals,9.7,Frozen & Processed Food,2935,19.4
4989,2015-06-03,58,1,ice cream,1.8,Frozen & Processed Food,2936,1.8
2961,2015-05-27,9,1,frankfurter,5.5,Fresh Food,2937,5.5
2707,2015-03-07,57,1,meat,8.5,Fresh Food,2938,8.5
2010,2015-11-06,38,2,soda,0.8,Beverages,2939,1.6
1502,2015-04-16,16,3,butter milk,6.1,Dairy,2940,18.299999999999997
2600,2015-04-29,33,3,frozen potato products,3.0,Frozen & Processed Food,2941,9.0
3603,2015-01-30,4,3,other vegetables,0.8,Fresh Food,2942,2.4000000000000004
4352,2015-04-14,9,2,frankfurter,5.5,Fresh Food,2943,11.0
1477,2015-05-16,28,3,misc. beverages,1.2,Beverages,2944,3.5999999999999996
4938,2015-11-24,19,2,sausage,3.1,Fresh Food,2945,6.2
2745,2015-01-27,11,3,butter,3.2,Dairy,2946,9.600000000000001
2738,2015-11-09,9,3,frankfurter,5.5,Fresh Food,2947,16.5
4170,2015-01-19,17,1,bottled water,0.5,Beverages,2948,0.5
3776,2015-05-17,132,2,kitchen towels,4.83,Household & Hygiene,2949,9.66
1062,2015-09-18,4,1,other vegetables,0.8,Fresh Food,2950,0.8
1546,2015-01-03,11,1,butter,3.2,Dairy,2951,3.2
2020,2015-11-19,19,1,sausage,3.1,Fresh Food,2952,3.1
2366,2015-01-18,9,2,frankfurter,5.5,Fresh Food,2953,11.0
1107,2015-01-03,107,2,liver loaf,8.5,Fresh Food,2954,17.0
1407,2015-07-29,56,3,white wine,14.2,Beverages,2955,42.599999999999994
3718,2015-02-26,9,1,frankfurter,5.5,Fresh Food,2956,5.5
4808,2015-07-26,57,3,meat,8.5,Fresh Food,2957,25.5
2940,2015-05-21,25,1,canned beer,1.1,Beverages,2958,1.1
3048,2015-12-10,10,2,chicken,7.2,Fresh Food,2959,14.4
3165,2015-06-15,4,2,other vegetables,0.8,Fresh Food,2960,1.6
4306,2015-12-28,3,2,pip fruit,3.0,Fresh Food,2961,6.0
4302,2015-11-05,4,1,other vegetables,0.8,Fresh Food,2962,0.8
4516,2015-03-29,18,2,yogurt,2.2,Dairy,2963,4.4
3582,2015-03-31,22,1,root vegetables,1.8,Fresh Food,2964,1.8
1534,2015-07-10,71,3,shopping bags,5.12,Household & Hygiene,2965,15.36
1844,2015-07-24,64,1,UHT-milk,2.1,Dairy,2966,2.1
1218,2015-07-05,2,3,whole milk,1.8,Dairy,2967,5.4
4482,2015-11-30,21,1,hamburger meat,12.3,Fresh Food,2968,12.3
2574,2015-12-11,75,3,frozen vegetables,2.5,Frozen & Processed Food,2969,7.5
2767,2015-01-27,22,2,root vegetables,1.8,Fresh Food,2970,3.6
2794,2015-09-29,19,3,sausage,3.1,Fresh Food,2971,9.3
4228,2015-03-26,2,2,whole milk,1.8,Dairy,2972,3.6
3062,2015-06-08,8,2,beef,19.5,Fresh Food,2973,39.0
2365,2015-06-21,19,3,sausage,3.1,Fresh Food,2974,9.3
3775,2015-07-07,23,1,pork,7.2,Fresh Food,2975,7.2
2232,2015-05-06,50,1,bottled beer,1.8,Beverages,2976,1.8
4156,2015-08-03,80,1,salty snack,0.5,Snacks,2977,0.5
3643,2015-09-20,50,1,bottled beer,1.8,Beverages,2978,1.8
3470,2015-10-04,38,1,soda,0.8,Beverages,2979,0.8
2602,2015-12-11,17,2,bottled water,0.5,Beverages,2980,1.0
4796,2015-06-10,9,1,frankfurter,5.5,Fresh Food,2981,5.5
3289,2015-08-09,1,2,tropical fruit,7.8,Fresh Food,2982,15.6
4470,2015-03-31,25,2,canned beer,1.1,Beverages,2983,2.2
2502,2015-02-07,10,2,chicken,7.2,Fresh Food,2984,14.4
2205,2015-03-07,7,3,citrus fruit,1.5,Fresh Food,2985,4.5
3201,2015-01-21,45,3,curd,9.8,Dairy,2986,29.400000000000002
2882,2015-06-25,7,2,citrus fruit,1.5,Fresh Food,2987,3.0
2757,2015-12-16,7,3,citrus fruit,1.5,Fresh Food,2988,4.5
3679,2015-08-30,4,1,other vegetables,0.8,Fresh Food,2989,0.8
2380,2015-02-12,17,1,bottled water,0.5,Beverages,2990,0.5
1825,2015-10-06,10,2,chicken,7.2,Fresh Food,2991,14.4
2868,2015-07-18,115,1,waffles,2.5,Bakery & Sweets,2992,2.5
2709,2015-08-20,45,2,curd,9.8,Dairy,2993,19.6
4585,2015-07-16,73,2,oil,3.4,Pantry Staples,2994,6.8
2634,2015-04-22,26,1,berries,10.8,Fresh Food,2995,10.8
4832,2015-12-03,9,3,frankfurter,5.5,Fresh Food,2996,16.5
2032,2015-07-28,23,1,pork,7.2,Fresh Food,2997,7.2
2061,2015-12-27,1,1,tropical fruit,7.8,Fresh Food,2998,7.8
2210,2015-01-13,9,2,frankfurter,5.5,Fresh Food,2999,11.0
2346,2015-08-05,79,2,specialty cheese,12.14,Dairy,3000,24.28
4315,2015-04-26,7,2,citrus fruit,1.5,Fresh Food,3001,3.0
4166,2015-07-26,50,2,bottled beer,1.8,Beverages,3002,3.6
3907,2015-10-25,4,3,other vegetables,0.8,Fresh Food,3003,2.4000000000000004
2706,2015-03-22,9,3,frankfurter,5.5,Fresh Food,3004,16.5
2855,2015-08-05,25,3,canned beer,1.1,Beverages,3005,3.3000000000000003
2074,2015-04-10,7,2,citrus fruit,1.5,Fresh Food,3006,3.0
2840,2015-05-27,4,2,other vegetables,0.8,Fresh Food,3007,1.6
2247,2015-05-31,7,2,citrus fruit,1.5,Fresh Food,3008,3.0
4063,2015-07-14,2,3,whole milk,1.8,Dairy,3009,5.4
4780,2015-07-03,38,2,soda,0.8,Beverages,3010,1.6
1081,2015-03-06,4,1,other vegetables,0.8,Fresh Food,3011,0.8
4843,2015-03-02,3,1,pip fruit,3.0,Fresh Food,3012,3.0
3246,2015-08-27,25,2,canned beer,1.1,Beverages,3013,2.2
4009,2015-07-14,1,1,tropical fruit,7.8,Fresh Food,3014,7.8
3697,2015-10-03,22,1,root vegetables,1.8,Fresh Food,3015,1.8
4579,2015-10-29,4,3,other vegetables,0.8,Fresh Food,3016,2.4000000000000004
3803,2015-10-06,22,2,root vegetables,1.8,Fresh Food,3017,3.6
4108,2015-07-21,17,2,bottled water,0.5,Beverages,3018,1.0
1664,2015-04-01,2,3,whole milk,1.8,Dairy,3019,5.4
4179,2015-03-06,22,1,root vegetables,1.8,Fresh Food,3020,1.8
4172,2015-02-18,1,1,tropical fruit,7.8,Fresh Food,3021,7.8
2851,2015-02-17,11,2,butter,3.2,Dairy,3022,6.4
3385,2015-06-22,133,1,flower soil/fertilizer,2.83,Household & Hygiene,3023,2.83
1303,2015-09-08,46,3,pasta,3.1,Pantry Staples,3024,9.3
4487,2015-01-22,4,3,other vegetables,0.8,Fresh Food,3025,2.4000000000000004
2392,2015-03-23,4,2,other vegetables,0.8,Fresh Food,3026,1.6
4218,2015-10-03,8,3,beef,19.5,Fresh Food,3027,58.5
2891,2015-07-02,22,3,root vegetables,1.8,Fresh Food,3028,5.4
4474,2015-12-10,2,2,whole milk,1.8,Dairy,3029,3.6
4437,2015-07-28,23,3,pork,7.2,Fresh Food,3030,21.6
2648,2015-11-08,8,3,beef,19.5,Fresh Food,3031,58.5
1081,2015-05-03,15,3,specialty bar,5.2,Bakery & Sweets,3032,15.600000000000001
3071,2015-01-21,80,1,salty snack,0.5,Snacks,3033,0.5
3409,2015-05-20,19,2,sausage,3.1,Fresh Food,3034,6.2
2768,2015-01-01,1,2,tropical fruit,7.8,Fresh Food,3035,15.6
3424,2015-08-16,25,2,canned beer,1.1,Beverages,3036,2.2
4610,2015-04-19,3,1,pip fruit,3.0,Fresh Food,3037,3.0
3090,2015-11-04,30,1,turkey,12.5,Fresh Food,3038,12.5
4585,2015-05-01,4,2,other vegetables,0.8,Fresh Food,3039,1.6
4388,2015-03-20,19,1,sausage,3.1,Fresh Food,3040,3.1
3751,2015-01-01,9,2,frankfurter,5.5,Fresh Food,3041,11.0
2650,2015-05-11,7,1,citrus fruit,1.5,Fresh Food,3042,1.5
4282,2015-06-23,10,3,chicken,7.2,Fresh Food,3043,21.6
3273,2015-09-26,7,3,citrus fruit,1.5,Fresh Food,3044,4.5
2983,2015-09-11,34,2,flour,2.1,Pantry Staples,3045,4.2
2075,2015-01-20,78,1,baking powder,1.8,Pantry Staples,3046,1.8
2841,2015-12-20,48,1,finished products,6.5,Frozen & Processed Food,3047,6.5
1562,2015-05-11,9,3,frankfurter,5.5,Fresh Food,3048,16.5
4619,2015-06-16,10,3,chicken,7.2,Fresh Food,3049,21.6
3122,2015-10-31,10,1,chicken,7.2,Fresh Food,3050,7.2
1790,2015-03-29,19,1,sausage,3.1,Fresh Food,3051,3.1
4395,2015-06-08,8,1,beef,19.5,Fresh Food,3052,19.5
3074,2015-04-13,2,1,whole milk,1.8,Dairy,3053,1.8
3797,2015-01-20,19,1,sausage,3.1,Fresh Food,3054,3.1
4958,2015-07-11,4,1,other vegetables,0.8,Fresh Food,3055,0.8
3752,2015-02-08,66,2,onions,1.3,Fresh Food,3056,2.6
1277,2015-12-01,19,1,sausage,3.1,Fresh Food,3057,3.1
4403,2015-09-20,9,3,frankfurter,5.5,Fresh Food,3058,16.5
2272,2015-09-05,108,2,zwieback,12.3,Snacks,3059,24.6
3443,2015-04-18,10,1,chicken,7.2,Fresh Food,3060,7.2
4667,2015-07-19,9,3,frankfurter,5.5,Fresh Food,3061,16.5
2902,2015-06-06,2,2,whole milk,1.8,Dairy,3062,3.6
1494,2015-06-25,95,3,frozen fish,5.8,Frozen & Processed Food,3063,17.4
2231,2015-05-08,26,1,berries,10.8,Fresh Food,3064,10.8
1917,2015-07-29,10,1,chicken,7.2,Fresh Food,3065,7.2
2144,2015-01-05,66,1,onions,1.3,Fresh Food,3066,1.3
2656,2015-12-16,8,1,beef,19.5,Fresh Food,3067,19.5
1881,2015-06-05,22,2,root vegetables,1.8,Fresh Food,3068,3.6
4764,2015-09-27,38,2,soda,0.8,Beverages,3069,1.6
2755,2015-05-17,2,3,whole milk,1.8,Dairy,3070,5.4
2361,2015-02-27,7,1,citrus fruit,1.5,Fresh Food,3071,1.5
2311,2015-11-01,19,3,sausage,3.1,Fresh Food,3072,9.3
3937,2015-05-04,43,2,sparkling wine,12.5,Beverages,3073,25.0
4932,2015-07-17,64,1,UHT-milk,2.1,Dairy,3074,2.1
3304,2015-03-28,38,1,soda,0.8,Beverages,3075,0.8
1133,2015-08-03,45,2,curd,9.8,Dairy,3076,19.6
2843,2015-12-14,2,2,whole milk,1.8,Dairy,3077,3.6
2719,2015-05-30,9,2,frankfurter,5.5,Fresh Food,3078,11.0
2678,2015-04-04,14,2,chocolate,11.5,Bakery & Sweets,3079,23.0
2211,2015-11-29,4,2,other vegetables,0.8,Fresh Food,3080,1.6
4682,2015-03-19,27,1,coffee,8.5,Beverages,3081,8.5
1696,2015-10-04,1,2,tropical fruit,7.8,Fresh Food,3082,15.6
2061,2015-02-12,8,1,beef,19.5,Fresh Food,3083,19.5
1385,2015-06-21,74,1,whipped/sour cream,5.5,Dairy,3084,5.5
4302,2015-03-08,1,2,tropical fruit,7.8,Fresh Food,3085,15.6
4113,2015-04-27,64,2,UHT-milk,2.1,Dairy,3086,4.2
1122,2015-06-25,22,1,root vegetables,1.8,Fresh Food,3087,1.8
4508,2015-10-07,9,2,frankfurter,5.5,Fresh Food,3088,11.0
4688,2015-08-03,3,2,pip fruit,3.0,Fresh Food,3089,6.0
3906,2015-06-16,3,2,pip fruit,3.0,Fresh Food,3090,6.0
2847,2015-05-18,74,3,whipped/sour cream,5.5,Dairy,3091,16.5
3402,2015-03-29,25,1,canned beer,1.1,Beverages,3092,1.1
2039,2015-09-22,73,3,oil,3.4,Pantry Staples,3093,10.2
4228,2015-04-04,83,2,white bread,0.3,Bakery & Sweets,3094,0.6
3622,2015-08-29,38,3,soda,0.8,Beverages,3095,2.4000000000000004
2643,2015-11-08,96,2,hygiene articles,7.5,Household & Hygiene,3096,15.0
3406,2015-09-13,50,3,bottled beer,1.8,Beverages,3097,5.4
4537,2015-01-22,51,2,dessert,1.15,Bakery & Sweets,3098,2.3
1326,2015-02-07,134,3,cereals,4.5,Snacks,3099,13.5
3490,2015-07-09,25,3,canned beer,1.1,Beverages,3100,3.3000000000000003
1277,2015-03-02,9,3,frankfurter,5.5,Fresh Food,3101,16.5
1599,2015-10-13,19,1,sausage,3.1,Fresh Food,3102,3.1
2013,2015-02-07,64,3,UHT-milk,2.1,Dairy,3103,6.300000000000001
2613,2015-05-24,28,1,misc. beverages,1.2,Beverages,3104,1.2
1705,2015-10-12,78,2,baking powder,1.8,Pantry Staples,3105,3.6
4571,2015-03-03,17,3,bottled water,0.5,Beverages,3106,1.5
3432,2015-02-25,57,2,meat,8.5,Fresh Food,3107,17.0
3641,2015-12-27,17,2,bottled water,0.5,Beverages,3108,1.0
4232,2015-11-14,23,3,pork,7.2,Fresh Food,3109,21.6
3614,2015-04-28,1,1,tropical fruit,7.8,Fresh Food,3110,7.8
1120,2015-07-14,7,3,citrus fruit,1.5,Fresh Food,3111,4.5
4345,2015-01-28,5,2,rolls/buns,1.2,Bakery & Sweets,3112,2.4
3663,2015-01-04,135,2,meat spreads,7.8,Fresh Food,3113,15.6
2147,2015-11-12,20,3,brown bread,0.8,Bakery & Sweets,3114,2.4000000000000004
4718,2015-09-04,17,1,bottled water,0.5,Beverages,3115,0.5
2825,2015-08-14,9,1,frankfurter,5.5,Fresh Food,3116,5.5
3195,2015-06-14,23,2,pork,7.2,Fresh Food,3117,14.4
1910,2015-10-30,18,2,yogurt,2.2,Dairy,3118,4.4
4170,2015-01-08,38,1,soda,0.8,Beverages,3119,0.8
4576,2015-09-17,25,3,canned beer,1.1,Beverages,3120,3.3000000000000003
1959,2015-07-09,24,2,pastry,3.1,Bakery & Sweets,3121,6.2
2729,2015-01-06,7,1,citrus fruit,1.5,Fresh Food,3122,1.5
1811,2015-03-18,7,2,citrus fruit,1.5,Fresh Food,3123,3.0
4548,2015-07-30,19,3,sausage,3.1,Fresh Food,3124,9.3
4463,2015-08-15,90,1,decalcifier,2.8,Household & Hygiene,3125,2.8
3908,2015-07-10,19,2,sausage,3.1,Fresh Food,3126,6.2
3579,2015-05-24,8,3,beef,19.5,Fresh Food,3127,58.5
2226,2015-01-06,21,2,hamburger meat,12.3,Fresh Food,3128,24.6
3701,2015-04-27,129,3,mayonnaise,1.8,Specialty & Seasonal,3129,5.4
4149,2015-03-20,12,3,fruit/vegetable juice,2.1,Beverages,3130,6.300000000000001
3011,2015-06-22,48,1,finished products,6.5,Frozen & Processed Food,3131,6.5
2324,2015-08-18,10,3,chicken,7.2,Fresh Food,3132,21.6
3778,2015-12-03,2,2,whole milk,1.8,Dairy,3133,3.6
3837,2015-05-12,29,3,ham,15.2,Fresh Food,3134,45.599999999999994
3587,2015-01-06,61,3,liquor,8.5,Beverages,3135,25.5
3885,2015-10-15,25,1,canned beer,1.1,Beverages,3136,1.1
2271,2015-01-17,52,3,dog food,12.6,Pet Care,3137,37.8
4134,2015-06-14,7,3,citrus fruit,1.5,Fresh Food,3138,4.5
4936,2015-03-15,1,2,tropical fruit,7.8,Fresh Food,3139,15.6
4084,2015-11-03,8,1,beef,19.5,Fresh Food,3140,19.5
1054,2015-10-21,68,1,photo/film,11.9,Household & Hygiene,3141,11.9
2553,2015-07-20,10,1,chicken,7.2,Fresh Food,3142,7.2
1513,2015-11-12,19,3,sausage,3.1,Fresh Food,3143,9.3
1088,2015-11-09,2,1,whole milk,1.8,Dairy,3144,1.8
3724,2015-12-11,57,3,meat,8.5,Fresh Food,3145,25.5
3054,2015-02-17,2,3,whole milk,1.8,Dairy,3146,5.4
2281,2015-10-27,8,2,beef,19.5,Fresh Food,3147,39.0
4353,2015-06-12,29,2,ham,15.2,Fresh Food,3148,30.4
2131,2015-08-27,19,2,sausage,3.1,Fresh Food,3149,6.2
2876,2015-09-09,19,2,sausage,3.1,Fresh Food,3150,6.2
4395,2015-02-25,29,2,ham,15.2,Fresh Food,3151,30.4
2438,2015-02-20,23,3,pork,7.2,Fresh Food,3152,21.6
2690,2015-10-17,25,3,canned beer,1.1,Beverages,3153,3.3000000000000003
4362,2015-03-02,10,1,chicken,7.2,Fresh Food,3154,7.2
1777,2015-04-21,8,3,beef,19.5,Fresh Food,3155,58.5
1659,2015-03-10,18,3,yogurt,2.2,Dairy,3156,6.6000000000000005
4244,2015-10-31,1,2,tropical fruit,7.8,Fresh Food,3157,15.6
2165,2015-04-27,10,3,chicken,7.2,Fresh Food,3158,21.6
4809,2015-02-04,133,2,flower soil/fertilizer,2.83,Household & Hygiene,3159,5.66
3715,2015-04-06,4,1,other vegetables,0.8,Fresh Food,3160,0.8
1562,2015-01-22,75,1,frozen vegetables,2.5,Frozen & Processed Food,3161,2.5
2676,2015-11-07,70,3,margarine,3.5,Pantry Staples,3162,10.5
3339,2015-04-13,57,1,meat,8.5,Fresh Food,3163,8.5
1565,2015-12-12,57,3,meat,8.5,Fresh Food,3164,25.5
4835,2015-10-28,3,1,pip fruit,3.0,Fresh Food,3165,3.0
3996,2015-08-31,29,2,ham,15.2,Fresh Food,3166,30.4
2499,2015-02-18,8,2,beef,19.5,Fresh Food,3167,39.0
1361,2015-07-06,4,2,other vegetables,0.8,Fresh Food,3168,1.6
4418,2015-01-13,29,2,ham,15.2,Fresh Food,3169,30.4
4610,2015-01-22,18,3,yogurt,2.2,Dairy,3170,6.6000000000000005
3160,2015-05-06,4,1,other vegetables,0.8,Fresh Food,3171,0.8
2779,2015-12-01,2,3,whole milk,1.8,Dairy,3172,5.4
4154,2015-07-02,22,2,root vegetables,1.8,Fresh Food,3173,3.6
2034,2015-10-11,9,3,frankfurter,5.5,Fresh Food,3174,16.5
2601,2015-05-20,50,1,bottled beer,1.8,Beverages,3175,1.8
2511,2015-03-16,21,3,hamburger meat,12.3,Fresh Food,3176,36.900000000000006
4246,2015-12-01,19,1,sausage,3.1,Fresh Food,3177,3.1
4231,2015-01-11,10,3,chicken,7.2,Fresh Food,3178,21.6
2100,2015-09-19,136,1,dishes,6.8,Specialty & Seasonal,3179,6.8
2380,2015-06-01,23,1,pork,7.2,Fresh Food,3180,7.2
2324,2015-05-14,9,2,frankfurter,5.5,Fresh Food,3181,11.0
1473,2015-10-02,114,1,napkins,21.8,Household & Hygiene,3182,21.8
3824,2015-02-12,22,2,root vegetables,1.8,Fresh Food,3183,3.6
3289,2015-12-26,10,2,chicken,7.2,Fresh Food,3184,14.4
1220,2015-12-29,9,2,frankfurter,5.5,Fresh Food,3185,11.0
1923,2015-04-30,25,3,canned beer,1.1,Beverages,3186,3.3000000000000003
3612,2015-06-13,25,3,canned beer,1.1,Beverages,3187,3.3000000000000003
2682,2015-06-28,19,3,sausage,3.1,Fresh Food,3188,9.3
4560,2015-07-03,9,3,frankfurter,5.5,Fresh Food,3189,16.5
4531,2015-10-16,17,1,bottled water,0.5,Beverages,3190,0.5
1379,2015-07-07,4,1,other vegetables,0.8,Fresh Food,3191,0.8
4826,2015-01-17,5,3,rolls/buns,1.2,Bakery & Sweets,3192,3.5999999999999996
1763,2015-12-03,9,1,frankfurter,5.5,Fresh Food,3193,5.5
1094,2015-09-08,19,1,sausage,3.1,Fresh Food,3194,3.1
1729,2015-08-01,9,2,frankfurter,5.5,Fresh Food,3195,11.0
4497,2015-06-07,2,2,whole milk,1.8,Dairy,3196,3.6
1893,2015-01-18,8,2,beef,19.5,Fresh Food,3197,39.0
3478,2015-04-02,25,2,canned beer,1.1,Beverages,3198,2.2
2295,2015-12-28,9,1,frankfurter,5.5,Fresh Food,3199,5.5
1833,2015-07-24,87,3,frozen chicken,3.5,Frozen & Processed Food,3200,10.5
3307,2015-03-03,23,1,pork,7.2,Fresh Food,3201,7.2
3562,2015-03-18,1,1,tropical fruit,7.8,Fresh Food,3202,7.8
3145,2015-11-16,4,1,other vegetables,0.8,Fresh Food,3203,0.8
3595,2015-12-17,27,2,coffee,8.5,Beverages,3204,17.0
4934,2015-03-17,57,2,meat,8.5,Fresh Food,3205,17.0
3386,2015-02-03,7,2,citrus fruit,1.5,Fresh Food,3206,3.0
4125,2015-03-21,7,3,citrus fruit,1.5,Fresh Food,3207,4.5
2570,2015-03-19,4,1,other vegetables,0.8,Fresh Food,3208,0.8
3613,2015-10-05,8,3,beef,19.5,Fresh Food,3209,58.5
3292,2015-07-31,136,2,dishes,6.8,Specialty & Seasonal,3210,13.6
1409,2015-07-02,71,3,shopping bags,5.12,Household & Hygiene,3211,15.36
3315,2015-11-19,1,1,tropical fruit,7.8,Fresh Food,3212,7.8
3486,2015-01-29,21,1,hamburger meat,12.3,Fresh Food,3213,12.3
1256,2015-08-02,19,2,sausage,3.1,Fresh Food,3214,6.2
2523,2015-07-04,2,2,whole milk,1.8,Dairy,3215,3.6
1432,2015-08-04,4,3,other vegetables,0.8,Fresh Food,3216,2.4000000000000004
4819,2015-10-01,58,2,ice cream,1.8,Frozen & Processed Food,3217,3.6
4455,2015-06-30,30,2,turkey,12.5,Fresh Food,3218,25.0
3467,2015-11-27,3,1,pip fruit,3.0,Fresh Food,3219,3.0
1991,2015-10-22,10,2,chicken,7.2,Fresh Food,3220,14.4
4862,2015-05-15,22,2,root vegetables,1.8,Fresh Food,3221,3.6
3225,2015-02-25,19,1,sausage,3.1,Fresh Food,3222,3.1
3296,2015-06-27,62,1,pickled vegetables,2.7,Fresh Food,3223,2.7
4179,2015-03-21,9,3,frankfurter,5.5,Fresh Food,3224,16.5
4641,2015-07-06,57,2,meat,8.5,Fresh Food,3225,17.0
3411,2015-06-19,26,1,berries,10.8,Fresh Food,3226,10.8
1932,2015-03-15,100,3,chewing gum,0.5,Specialty & Seasonal,3227,1.5
1324,2015-04-10,53,3,specialty chocolate,18.8,Bakery & Sweets,3228,56.400000000000006
4787,2015-08-12,19,2,sausage,3.1,Fresh Food,3229,6.2
1497,2015-10-10,16,2,butter milk,6.1,Dairy,3230,12.2
3666,2015-04-12,25,3,canned beer,1.1,Beverages,3231,3.3000000000000003
4338,2015-09-06,9,1,frankfurter,5.5,Fresh Food,3232,5.5
4159,2015-12-28,17,3,bottled water,0.5,Beverages,3233,1.5
4558,2015-04-03,23,2,pork,7.2,Fresh Food,3234,14.4
4680,2015-08-27,50,1,bottled beer,1.8,Beverages,3235,1.8
4303,2015-09-25,38,1,soda,0.8,Beverages,3236,0.8
4595,2015-08-07,18,3,yogurt,2.2,Dairy,3237,6.6000000000000005
2600,2015-12-16,82,2,pet care,5.8,Pet Care,3238,11.6
3830,2015-04-07,23,3,pork,7.2,Fresh Food,3239,21.6
2073,2015-05-14,1,3,tropical fruit,7.8,Fresh Food,3240,23.4
1847,2015-02-14,127,3,organic sausage,8.6,Fresh Food,3241,25.799999999999997
1223,2015-11-30,29,1,ham,15.2,Fresh Food,3242,15.2
3297,2015-02-08,19,1,sausage,3.1,Fresh Food,3243,3.1
2818,2015-11-22,2,2,whole milk,1.8,Dairy,3244,3.6
2507,2015-12-30,95,2,frozen fish,5.8,Frozen & Processed Food,3245,11.6
3358,2015-03-19,74,3,whipped/sour cream,5.5,Dairy,3246,16.5
1930,2015-04-18,23,3,pork,7.2,Fresh Food,3247,21.6
2764,2015-12-28,64,3,UHT-milk,2.1,Dairy,3248,6.300000000000001
3025,2015-06-16,28,2,misc. beverages,1.2,Beverages,3249,2.4
2201,2015-05-03,53,1,specialty chocolate,18.8,Bakery & Sweets,3250,18.8
